entity,P2963
Q97498104,6424710
Q106442747,1475052
Q117663211,10794532
Q94758090,5129505
Q1173718,430555
Q1443884,7151450
Q124436674,21565412
Q124855288,17725058
Q6217940,5110124
Q6455389,7172888
Q7301874,4167784
Q28051625,6936768
Q47121723,1211475
Q47128917,6460819
Q121821694,52532
Q124022863,23085190
Q106401122,15150038
Q108660915,16247210
Q109304757,912799
Q108028257,20073637
Q110720721,7131464
Q19878924,7623019
Q124514033,25987798
Q124044404,21718103
Q124341694,19383257
Q124877418,20726411
Q123756310,14234579
Q107351692,18178691
Q180453,144067
Q298838,212635
Q312835,2946318
Q110883678,3395126
Q2667006,13965355
Q2856799,1210523
Q3595146,6464033
Q3776714,3424030
Q4964670,197585
Q5043056,386690
Q6261280,992059
Q118912628,22254960
Q117193524,6718454
Q13187244,21529658
Q124666088,6586621
Q105715327,8207592
Q6148727,739261
Q122874399,16134695
Q56459736,1217670
Q4578223,1979522
Q5678118,8435264
Q9375285,16391297
Q9381985,7225352
Q26933,282494
Q98488168,1360311
Q85533311,15043158
Q6271590,59681
Q47117988,435023
Q85952503,20629076
Q100265207,17865621
Q94130663,1813708
Q93429314,8435764
Q97738200,7770523
Q107356826,17315418
Q96243641,19517200
Q107673631,8631394
Q99770542,6453350
Q109152825,10803346
Q99736221,4717836
Q105412187,7368938
Q106645162,17141841
Q107295220,16245223
Q110225076,8178818
Q112112714,8541989
Q117311514,5180409
Q116053740,29633307
Q120829316,2896667
Q117816279,21418179
Q119582935,16419707
Q119872572,22032334
Q122147355,20720729
Q124514494,29101414
Q124512364,17749204
Q2448438,7776988
Q3847896,6691830
Q4778052,7032598
Q207720,17108664
Q467058,2951738
Q613453,16649551
Q4828448,4682208
Q5055668,13574779
Q3331387,2629111
Q12350405,5785635
Q6409284,16489445
Q6882879,19270254
Q5943079,3520217
Q7424473,7145066
Q7931448,17426832
Q14945692,18289285
Q16216750,6521880
Q12602017,10499773
Q12602017,15494975
Q16091085,18096194
Q16091085,20685003
Q16214602,4397295
Q16731917,573264274
Q16638763,15369590
Q17520410,6876794
Q17632964,21920235
Q20429372,16979184
Q20562445,18735267
Q20423358,4697390
Q21063802,17598525
Q22958493,16599796
Q23541012,10796922
Q27966542,16694297
Q28055233,14324433
Q47116794,3021494
Q55738563,14456429
Q55756656,16002992
Q56224447,15918161
Q56427385,15700864
Q56847796,7340119
Q56886436,15215228
Q57305983,14247059
Q57417872,15007849
Q47012503,20477360
Q47114066,8169500
Q48038237,14125810
Q60727470,18158236
Q60734914,19862823
Q61538759,15923921
Q61775481,15076373
Q61923334,14138264
Q62051332,16693252
Q51689733,4046349
Q52767895,15145634
Q52441625,13572724
Q53411106,15679271
Q63758724,14991590
Q56441304,17167266
Q57612169,4487361
Q55408563,17223638
Q57657757,13466870
Q60049261,14529116
Q59167355,15119254
Q61766571,18362071
Q60619120,16984671
Q60628850,5227460
Q60852981,18998323
Q72839115,9819233
Q73678635,5835722
Q61961530,21094485
Q4899,6519154
Q125166046,4092101
Q85708771,19526921
Q87452300,17293691
Q89579044,20121784
Q92368605,16748236
Q96659503,21779943
Q111787409,6207861
Q97326941,15897976
Q99202066,20265481
Q99655126,17504619
Q8939649,4819318
Q100237893,14006459
Q100272688,17078016
Q100316126,19352806
Q7626289,879515
Q116774944,6994728
Q5770126,5139607
Q117600698,17138119
Q104093071,20279395
Q105069610,17517468
Q105822897,21110493
Q107080066,20532774
Q11638151,5522362
Q122629064,14887778
Q110497469,22614495
Q124460829,20363431
Q124487938,20694397
Q124513832,7434238
Q111016975,6525764
Q112132300,32566573
Q113160796,5817530
Q115053225,20461679
Q114510533,30062915
Q114273395,7274207
Q116159330,22735559
Q117843490,21850387
Q118985580,24674271
Q119828705,18665689
Q106322730,5616319
Q123094611,18435267
Q122053897,19762098
Q123271161,17956541
Q123885642,21312387
Q111195100,3983716
Q124347833,32721915
Q28497719,3135045
Q115788596,14983217
Q118547217,22753491
Q3619873,18004020
Q1369211,9835544
Q1279232,5322030
Q73952699,16501328
Q73923698,66876463
Q19665594,4363417
Q73946587,17205596
Q27076490,281433
Q85981489,107761759
Q86997042,36937733
Q84554359,37661609
Q47130516,6276472
Q92822,18453695
Q99439613,21132742
Q101116982,39273778
Q101638,1853305
Q109787973,17529663
Q108691763,16250980
Q108602922,15562278
Q112077073,14544111
Q117306387,39529607
Q117338324,15066108
Q117808795,15075758
Q117811059,41033806
Q117843475,19813946
Q119854240,23590494
Q119872572,40382433
Q119954488,17895669
Q120718574,42096835
Q120725983,42101570
Q120884838,19025375
Q121774524,35982183
Q121774524,40238301
Q44380,2813838
Q122761104,43974128
Q122830180,17529358
Q1731248,15860750
Q3619873,14030737
Q3619873,34594157
Q3619873,40308247
Q3619873,109434692
Q3369380,51296465
Q3701560,25444332
Q64009000,8273345
Q96199792,393096
Q96098112,3427972
Q12240678,22151155
Q17053955,17313901
Q97016878,6371733
Q98831951,2975656
Q15434847,38725849
Q15434847,38619757
Q15434847,43264046
Q112758691,354432
Q23762695,20904762
Q24246114,33586439
Q113572641,14984524
Q88467248,14960496
Q125359155,8531936
Q116924552,6441912
Q111577774,17684614
Q122979497,6983038
Q122064662,23360579
Q104449507,18575845
Q123071232,4074579
Q93260440,4093009
Q1363922,4766238
Q3105989,15746446
Q2958901,3368276
Q86081475,16522140
Q104814419,4594805
Q98411830,19343758
Q111702220,9875162
Q104814108,4635201
Q111364515,18371807
Q111487963,17063399
Q23882698,3407411
Q112926173,22255396
Q121537398,16822642
Q123239571,19161217
Q39641002,4201675
Q1525570,16534872
Q557691,9759887
Q316629,17345957655666
Q663443,9677912
Q60039121,3436315
Q11521611,2781805
Q7347053,14584554
Q117037367,42985452
Q117824258,49089927
Q20736692,6702543
Q124654764,40000688
Q124719879,41624930
Q61861363,4257588
Q124729165,48897385
Q27464981,4598366
Q125038125,45059344
Q125207807,17529933
Q18628114,18966328
Q125313805,22368788.Zena_Agha
Q125406418,48662028
Q125455717,49341933
Q125559082,28936406.Celina_Lacay
Q18633340,6575920
Q34837913,15147748
Q1629529,48378311
Q3732297,45854682
Q45921898,8346363
Q60642731,14150712
Q12854,14186683
Q108510127,3009462
Q73372578,17850464
Q79089573,1628667
Q81911812,7474878
Q87399374,22247460
Q89603298,14198155
Q117073925,3461841
Q96659503,21780006
Q95689115,14277773
Q96440068,6535659
Q100250485,3314241
Q97209830,14819403
Q98167241,14143787
Q105745347,5606580
Q107355091,28435493
Q108122520,24837339
Q105079001,7392573
Q106368090,4788193
Q107344030,8200302
Q107264779,14006133
Q107738983,13452806
Q108460641,8452797
Q108756932,8312171
Q108521695,14071244
Q108510912,17200752
Q109985052,14402027
Q111606639,14222561
Q115271440,22688063
Q116687472,13910892
Q117843339,16345886
Q118969937,20962158
Q122566035,21588820
Q122452451,21158538
Q120431751,30108771
Q120875822,2737991
Q122002079,15061094
Q124220489,14668206
Q92680,5390519
Q467869,4465322
Q461075,5021508
Q1136761,5254845
Q107028,5555075
Q99005,29277905
Q2149012,14713326
Q498290,14587986
Q1384335,1718707
Q2336907,17559089
Q692757,13591631
Q116793398,16202277
Q52831045,14051451
Q6961382,17825867
Q3725558,18947605
Q7420450,31055526
Q12597626,22206335
Q121886886,34995209
Q56744340,2932249
Q123335144,17344155
Q853639,22431937
Q20609760,19031799
Q57517178,682044
Q124606438,23014709
Q124652870,16139093
Q23683217,15140693
Q37965657,18340932
Q52804230,2285666
Q97924296,4165100
Q67214291,16726357
Q15996886,5947925
Q75390643,4692619
Q113804773,5741950
Q22959265,13055987
Q110339815,3340332
Q35728,4139544
Q6210414,27628160
Q27922197,22505805
Q56240414,17741214
Q48719944,22969982
Q16009958,61467934
Q56308983,16244938
Q106977616,5091726
Q118119525,16625164
Q2093192,5606357
Q15432799,6392090
Q68509491,3146794
Q90487401,20378290
Q108902070,16958544
Q115522626,1166831
Q119231260,6982678
Q115126389,493631
Q124395996,5055785
Q120499910,518567
Q125423917,6382335
Q99559029,3417602
Q106406653,21224130
Q111011949,7340092
Q1840472,629058
Q2530872,1159053
Q1624605,4826640
Q1059718,20077749
Q6162094,3345266
Q1406489,723256
Q110935597,4953870
Q3102227,2375132
Q11003339,21061918
Q16214533,5785094
Q39018765,17054437
Q16180806,7203312
Q42710364,5833105
Q47130263,5205091
Q3064676,17378981
Q47127084,5865947
Q51879504,8150621
Q107343207,34269373
Q107351703,33719377
Q107337382,47498053
Q107337641,18526882
Q107337461,40381181
Q107351568,36228864
Q107349595,42141044
Q107351907,34057445
Q107351215,34319350
Q107355113,46273340
Q27050089,13453373
Q113134092,16771654
Q117795758,21308680
Q120594967,18427579
Q123385584,46745772
Q123588228,46605560
Q122039269,43479351
Q123248063,47762261
Q123909788,18993995
Q124054498,39178726
Q124389815,45250892
Q124099662,35366474
Q124254126,34402583
Q124344456,14545329
Q124372889,47606068
Q124486567,21048459
Q124513021,44176213
Q124513069,46319815
Q124513121,34447980
Q124513420,47837577
Q124513533,40655877
Q124513611,17421760
Q124513618,48109626
Q124513781,45727802
Q124513812,43581170
Q124513851,38876650
Q124513882,41985177
Q124547244,18397221
Q124626007,36991249
Q124663636,42505114
Q289555,39365016
Q56703851,11839521
Q108700401,15215021
Q108545267,19088104
Q123058867,448075
Q119448909,21643769
Q63644956,3508279
Q66974469,15423044
Q83816725,557482
Q121821799,301747
Q108660915,15163493
Q63609665,18768830
Q79822,209272
Q3894436,297704
Q6830027,2907279
Q3400408,1234378
Q16222402,5440477
Q117066035,25119404
Q102353197,18453694
Q19892251,1620557
Q58325123,500077
Q5346668,17746438
Q80372097,17145795
Q112601660,388882
Q112056360,4349835
Q116115401,20635440
Q223955,49591
Q359552,66448
Q99353144,21391443
Q4695897,7181543
Q7253279,1041458
Q7273623,1071104
Q7321762,6173098
Q7448922,1248546
Q13125440,149232
Q3501563,16200879
Q6304537,7178134
Q6385069,6436942
Q625011,11921414
Q30231603,6318259
Q117035814,14249034
Q56452474,679618
Q58416604,1624953
Q66828741,8520614
Q61747872,5082043
Q111482575,6429067
Q98937127,8053876
Q111836795,22406508
Q109647687,16183282
Q55720211,15317310
Q65312484,15117586
Q3169270,144703
Q112321577,20359107
Q116413954,20976833
Q79047902,17054622
Q18535704,8132730
Q18631898,2820569
Q84319873,17152869
Q87009102,14906000
Q16739552,145491
Q87253892,16819327
Q15053086,1222851
Q114767005,14764150
Q93879660,8431120
Q94914228,16663934
Q96694217,7125840
Q98593159,15415102
Q98960359,14459879
Q105357569,20293142
Q107588740,7441184
Q108137227,8475510
Q108544569,13478236
Q107336522,29998439
Q107343298,31626651
Q107349472,31291372
Q107356495,30841474
Q107356564,18918520
Q108739333,19621735
Q110703460,14437388
Q112541123,7382096
Q112081755,16500087
Q114290639,17876489
Q52496375,1435504
Q117848372,22435216
Q55236917,3178381
Q119594839,14084669
Q121091992,7539785
Q121304449,7244758
Q120163665,19755442
Q123039265,22320153
Q124309268,8367222
Q124369929,14348103
Q73245,22483046
Q7359049,14089719
Q7361200,13729879
Q75008721,354373
Q12385355,7834251
Q12702372,13422634
Q89762793,6973563
Q26832617,15754508
Q27834809,30435887
Q29410107,30443031
Q111219497,6483078
Q111729863,18314047
Q117165402,1325986
Q56388758,14298927
Q57392248,8489132
Q126035,2980704
Q4719562,59822
Q5623526,1758672
Q7961684,2941728
Q122311099,37746083
Q203840,267663
Q105100539,3043066
Q7292352,2974883
Q125308738,4637436
Q16206967,16253605
Q112330378,4624992
Q113633666,19974797
Q4568100,4386668
Q5407319,2769520
Q12587886,17071914
Q2966447,6870928
Q5112882,20847157
Q625011,16643001
Q625011,7326946
Q107721802,5761577
Q232937,3385203
Q298255,316632
Q463502,500141
Q95068,4571994
Q208667,15648461
Q115287950,16526239
Q125166046,6898131
Q3384474,5696972
Q86974239,8326661
Q2558680,3891380
Q26835977,7361392
Q8993494,8329530
Q15438716,849638
Q9203014,7500239
Q11554256,7462961
Q22278718,4127611
Q74614894,17025253
Q107097788,15757839
Q120651568,6541342
Q118849723,6420438
Q122337770,2853999
Q111091543,5486689
Q1594111,16785078
Q522245,413186
Q5372306,6583172
Q1682727,8121176
Q110953040,8284563
Q7648261,5813965
Q117073925,3955372
Q6177977,6440505
Q107069343,17709728
Q4795281,6478473
Q23063108,10800206
Q16201806,5813265
Q22932937,2900035
Q23659645,15136458
Q19646809,19638511
Q17265620,5804171
Q38276505,18003096
Q15649250,20279888
Q74220232,13495582
Q84598833,15127507
Q75973765,12106683
Q109521042,2874706
Q88465937,4394027
Q89801978,7711259
Q112732674,1524318
Q108576739,6872374
Q116872814,940403
Q104776966,2548642
Q20109946,17692508
Q28055295,34593170
Q28055295,35748182
Q59485,758706
Q85178,90808
Q556343,252976
Q1378879,308973
Q1143876,434425
Q5702084,186630
Q6490224,215658
Q8023,367338
Q107281859,7192240
Q2494,4905855
Q125152941,19707813
Q52094840,6548868
Q105204193,1220162
Q16898909,5504488
Q60808730,14349140
Q117854244,25568839
Q107308002,8314522
Q6471015,2793446
Q108585827,6175749
Q112449252,4475715
Q111534545,19580176
Q114866089,20203349
Q62977947,35509959
Q118185750,19742478
Q6131354,4395917
Q7633677,5243587
Q28611205,8145253
Q16013432,16411140
Q47125524,4219279
Q61937639,18677471
Q61745995,679896
Q28421816,3198967
Q56641357,16556776
Q71722444,5823037
Q65938730,8344109
Q90565188,5135712
Q108320179,16454047
Q116172177,4466418
Q97731676,7025895
Q124421953,20104041
Q121160406,4450353
Q21196738,14807135
Q21196738,9787846
Q99856484,19480368
Q123689407,17609734
Q55629236,5490238
Q56196325,15179415
Q87441904,14041131
Q113057262,17395780
Q114341981,20634664
Q120722448,6616079
Q5525934,1351751
Q5134474,4058878
Q19837956,1733190
Q4858749,1568576
Q23772105,4565834
Q23771162,13465755
Q47115688,4200416
Q89776635,18242608
Q89011577,15971715
Q108540804,17165768
Q108598061,17571850
Q30344790,17540422
Q109659987,6934241
Q110907558,1905762
Q5261735,1193609
Q12182491,15055727
Q12300548,5057763
Q13113162,10572023
Q13128619,3353536
Q16943847,2993518
Q18535743,1587294
Q18912772,4129292
Q15429259,15512541
Q47430747,4155576
Q52155577,18083544
Q56167761,3423835
Q62130146,4162180
Q24234798,12881739
Q70974825,18647492
Q99336538,67178
Q125531232,3464950
Q124361697,15694067
Q124347901,6870933
Q55232424,6359726
Q64686653,18860084
Q61861151,5827365
Q29479144,6467969
Q103132037,386497
Q108392793,1580859
Q4354592,2456062
Q108329844,4450095
Q26906937,2901716
Q109116575,1769550
Q110141431,14212870
Q6718702,20481259
Q6718702,20715030
Q122596968,7547419
Q117846750,8055839
Q120605610,21184253
Q120605610,20298356
Q124617791,22035124
Q100987749,18130678
Q106362623,7419592
Q98609282,20393400
Q98805454,20572293
Q88380225,13847247
Q104501967,13845313
Q61409275,13856691
Q114734265,296690
Q2851699,773430
Q115487509,8305850
Q106860629,1038268
Q59619559,17602496
Q123382,106736
Q451501,4973155
Q3400194,19910229
Q13125471,1875424
Q16984937,5320861
Q21712263,5221549
Q11977561,2914965
Q17221115,5596009
Q47125707,5856080
Q68033331,1264864
Q109836011,5611731
Q113580113,3181242
Q121033490,4094401
Q107567749,6571263
Q3124147,5526201
Q7306708,76538
Q119582873,8290704
Q11985880,5588875
Q110624163,14780249
Q62736660,43791832
Q120797895,13907290
Q111437178,14300603
Q123170510,13658358
Q518416,4747510
Q6213847,7365276
Q2757124,6250483
Q5385375,5990247
Q16118487,5403006
Q11271867,16364938
Q105069779,9086238
Q56074817,476785
Q11257014,19569809
Q17505145,8424949
Q110811066,18093556
Q121364520,15411771
Q31192515,8024333
Q122998467,22290885
Q55009305,14918685
Q55629236,8253703
Q47482502,13668533
Q60168200,14822873
Q76419701,8270734
Q56843162,6457952
Q90005670,1708864
Q97371592,4965215
Q111729658,18505375
Q97664550,16552188
Q113512780,21446880
Q112066490,5766848
Q678678,402649
Q117025941,4042806
Q100740707,17899193
Q119175770,20060956
Q16203004,3405346
Q5230509,15735219
Q40635903,14014217
Q46929680,17222328
Q62416325,4401294
Q65007566,6573874
Q47015951,17085256
Q89888879,19942120
Q112710980,7253893
Q88454954,20761166
Q95314,1018060
Q3801386,3008380
Q115861160,6748586
Q16015267,2784760
Q28030686,4622871
Q2380228,6925115
Q23900892,1998944
Q14535,4758083
Q94693788,20294399
Q113812685,1746160
Q109525,466169
Q84222,4333327
Q1270285,1834643
Q5134127,4549028
Q61041343,11295867
Q4684913,427867
Q18535771,6314010
Q20562825,3221840
Q107194912,5079600
Q116731430,8427404
Q23002068,17878050
Q24287037,14794820
Q24579239,4774478
Q106638649,4538187
Q95598015,17668835
Q124050795,17677154
Q124288825,18547323
Q3564349,958922
Q5948833,16206190
Q6254096,15369617
Q13182625,2047473
Q4721361,4193856
Q11418092,8415830
Q17507964,15221715
Q111104522,10069336
Q122871762,20714259
Q112042916,6511886
Q124610244,18452580
Q15649250,21028500
Q72932755,19685638
Q96464432,15258902
Q101053157,18050162
Q7345421,25093241
Q47129629,18534272
Q51747713,16096631
Q113454273,20247136
Q2857246,4238588
Q296008,393544
Q3675726,4337931
Q5534204,15945063
Q122147354,3966593
Q41773328,13560692
Q51537,351141
Q106465422,17314323
Q77116964,7935099
Q112360996,21018048
Q124527973,33226002
Q47114056,2048087
Q21703926,9816522
Q14628172,6915915
Q625011,46055375
Q625011,46249694
Q106012972,21291414
Q108381040,15184474
Q112504889,4011606
Q123345528,19781459
Q116679558,18313894
Q594909,4227439
Q97002614,18516231
Q121996971,9830013
Q124444596,18282772
Q12045112,916328
Q125200965,23872323
Q23062005,1204748
Q27235441,17573666
Q16943820,14376240
Q56812790,4859336
Q59292804,1658319
Q124606119,44769887
Q106460859,4930264
Q108514394,7056988
Q96475328,20417270
Q121886660,5792118
Q11974247,5430935
Q1429926,2022497
Q2504609,4132906
Q6193059,1405826
Q52155577,17745957
Q336445,18743903
Q11480339,20084108
Q16145782,6572837
Q56489692,1495555
Q15439592,491804
Q108604053,8449394
Q110246819,20478210
Q116158120,9864435
Q16207229,5202174
Q77255083,16250051
Q116784267,1706658
Q56363714,22049730
Q59708593,18176050
Q11715363,7033717
Q15647399,7053132
Q5018240,19511511
Q117663100,14218533
Q119729526,12637135
Q123540176,14099041
Q93781,4475376
Q11779299,14177405
Q21036821,2940659
Q108688907,16209852
Q119930793,40694860
Q64624961,1698004
Q21535109,35674586
Q105071971,7021752
Q106530085,19196112
Q115987655,17528256
Q1270283,2899420
Q116446861,1669916
Q87193324,4443177
Q13050906,6277971
Q123171166,15014370
Q108544397,19647001
Q106839131,15349501
Q63981725,7879156
Q124790739,29402474
Q12587886,19280642
Q124738663,5789500
Q28733413,4627506
Q47129685,3023836
Q60231010,17890308
Q4003460,1038376
Q4698642,6976734
Q4678626,2045381
Q6831555,1354277
Q3903088,6432119
Q109482969,21990861
Q110150587,6093470
Q457871,6876600
Q24864023,15397162
Q63041775,6834810
Q1397616,169393
Q697383,29745468
Q108416708,5773549
Q3388943,7245256
Q6105857,1439711
Q7347710,145923
Q97849001,7752961
Q113129690,17115525
Q12182778,16509496
Q11742668,3102406
Q1081918,1757594
Q20864765,5500303
Q124043764,24512768
Q5605322,13846417
Q653661,19315756
Q3830251,5778421
Q27781197,1164556
Q56418216,5047077
Q23946763,18477058
Q66425479,8379958
Q4085950,7780181
Q43269894,14390800
Q47127167,3259223
Q47165570,14299244
Q85876934,16178343
Q2538,795320
Q107582530,4587102
Q95312696,630113
Q82622703,15277988
Q98754131,17204543
Q107266675,6978114
Q112898977,15490349
Q122178494,28787111
Q124562341,6867124
Q15912496,14270713
Q15649250,18270353
Q15649250,19570304
Q81693117,6430889
Q83792395,19941266
Q2440376,785914
Q116923527,20317995
Q122149201,20261054
Q21703926,14590452
Q24192563,17146665
Q64865729,9887012
Q111804766,8554606
Q112605360,8221691
Q1393983,1284652
Q5623883,219425
Q6851567,929435
Q257037,5830535
Q1683061,1280518
Q2792841,3015130
Q51954857,6950052
Q63390415,4735065
Q110636970,810805
Q99639010,1449893
Q109920009,17052081
Q30686620,7880854
Q64015984,14898804
Q967157,319550
Q1473437,16151942
