entity,P172
Q12762296,Q171336
Q12762471,Q171336
Q12767658,Q171336
Q12768660,Q171336
Q12771538,Q171336
Q12771544,Q171336
Q12771549,Q171336
Q12771552,Q171336
Q12771700,Q171336
Q12771733,Q171336
Q12775538,Q171336
Q13421572,Q171336
Q13421815,Q171336
Q13449632,Q171336
Q13449758,Q171336
Q61104670,Q171336
Q66682336,Q171336
Q69260635,Q171336
Q91688976,Q178484
Q105745905,Q178484
Q106904381,Q178484
Q107749856,Q180688
Q179695,Q179248
Q980209,Q179248
Q1743298,Q178630
Q3045518,Q178631
Q4459693,Q178630
Q28890078,Q178630
Q97622717,Q170826
Q170576,Q49542
Q3479602,Q49542
Q4320164,Q49542
Q213447,Q170826
Q112158667,Q170355
Q333481,Q170826
Q5931931,Q170826
Q6238831,Q170826
Q27734217,Q175823
Q95179541,Q171336
Q115462549,Q173491
Q124476216,Q171336
Q124551909,Q173491
Q237056,Q173302
Q333900,Q173302
Q2834759,Q178484
Q3620491,Q178484
Q15499846,Q175823
Q727430,Q171336
Q114337391,Q161652
Q107104827,Q181634
Q111017932,Q181634
Q112002287,Q181634
Q112072040,Q181634
Q762659,Q181634
Q109187122,Q183573
Q112072040,Q188353
Q114561263,Q183573
Q275867,Q188779
Q363949,Q186192
Q470002,Q188779
Q1204117,Q187985
Q1385565,Q187985
Q6373175,Q186192
Q12778628,Q171336
Q13409183,Q171336
Q442048,Q167420
Q41488,Q190168
Q98566844,Q189975
Q357005,Q190168
Q361562,Q190168
Q382128,Q190168
Q460857,Q190168
Q1499659,Q190168
Q6194298,Q170826
Q2395785,Q79797
Q984363,Q179248
Q13047979,Q179248
Q978076,Q189975
Q11980275,Q188779
Q4734601,Q189975
Q7038684,Q189975
Q18414754,Q189975
Q24852012,Q189975
Q42008145,Q189975
Q95250287,Q171336
Q95376577,Q171336
Q95376590,Q171336
Q56434039,Q172365
Q105758735,Q168499
Q110949459,Q141817
Q116872814,Q141817
Q11742672,Q140472
Q7143038,Q190168
Q13258147,Q190168
Q14957123,Q190168
Q17305590,Q190168
Q22002965,Q190168
Q24398754,Q190168
Q105294801,Q201190
Q108674919,Q201190
Q124749508,Q201190
Q125525592,Q201190
Q433388,Q202575
Q22582593,Q201190
Q28055398,Q202575
Q53340679,Q201190
Q53340679,Q204333
Q64744379,Q201190
Q111461981,Q190168
Q113335884,Q190168
Q115620062,Q190168
Q125510659,Q190168
Q5126691,Q191923
Q7900379,Q191730
Q16644550,Q191923
Q3836510,Q190168
Q4667598,Q190168
Q4667799,Q190168
Q4667800,Q190168
Q4681515,Q190168
Q6721519,Q190168
Q6895686,Q190168
Q7083051,Q190168
Q70110118,Q190168
Q108873882,Q190168
Q108905085,Q190168
Q111366359,Q190168
Q111367888,Q190168
Q111369621,Q190168
Q111370634,Q190168
Q111370717,Q190168
Q111414714,Q190168
Q111427183,Q190168
Q111460715,Q190168
Q65954377,Q190168
Q12199127,Q56587
Q2606532,Q79797
Q2621305,Q79797
Q2705255,Q79797
Q2893594,Q79797
Q6261232,Q222175
Q99851583,Q189975
Q461690,Q190168
Q3054502,Q190168
Q105704205,Q161652
Q486584,Q189975
Q946392,Q188779
Q1351237,Q188779
Q1785032,Q188779
Q1787893,Q188779
Q11967862,Q188779
Q18704832,Q190168
Q19276850,Q190168
Q30201990,Q178630
Q56755505,Q179248
Q94575582,Q201028
Q1027777,Q201111
Q2307798,Q200569
Q12288221,Q201111
Q14358904,Q200569
Q110314643,Q213396
Q111634219,Q208551
Q116411200,Q208551
Q1366613,Q213040
Q5693984,Q208176
Q7647742,Q213422
Q20477073,Q208551
Q41517639,Q212106
Q98590690,Q213422
Q117449,Q218332
Q7803,Q50001
Q4419809,Q79797
Q61594811,Q200263
Q8243562,Q50001
Q982899,Q79797
Q317358,Q50001
Q17582678,Q50001
Q7495246,Q79797
Q273385,Q235155
Q366195,Q235155
Q391591,Q235155
Q976729,Q235155
Q982251,Q235155
Q2151597,Q235155
Q7346071,Q235155
Q7816136,Q235155
Q18326223,Q235155
Q19824937,Q235155
Q56087507,Q235155
Q59387269,Q235155
Q63350798,Q235155
Q11950807,Q79797
Q13050929,Q79797
Q13050935,Q79797
Q536668,Q183573
Q4298602,Q79797
Q4459046,Q79797
Q51472,Q79797
Q212167,Q79797
Q4164023,Q79797
Q4203509,Q79797
Q10977028,Q79797
Q13054931,Q79797
Q14927544,Q79797
Q15686289,Q79797
Q15699815,Q79797
Q15897675,Q79797
Q16145925,Q79797
Q16166569,Q79797
Q16232615,Q79797
Q16271881,Q79797
Q16364373,Q79797
Q6222112,Q181634
Q55649627,Q213396
Q3249836,Q79797
Q4153667,Q79797
Q105943520,Q241696
Q114979470,Q235155
Q115616731,Q239577
Q323344,Q241696
Q63226416,Q235155
Q92302486,Q235155
Q105330716,Q235155
Q116759735,Q181634
Q4765288,Q201190
Q108330930,Q168499
Q461675,Q244157
Q959020,Q244157
Q1076935,Q244157
Q1439109,Q244157
Q2001410,Q244157
Q3877423,Q244157
Q4682846,Q244157
Q4690079,Q244157
Q13140883,Q244157
Q150679,Q242485
Q19609493,Q190168
Q3196102,Q79797
Q3249844,Q79797
Q3443076,Q79797
Q71149002,Q244157
Q5253580,Q190168
Q21984544,Q201190
Q21984544,Q204333
Q117249,Q210334
Q3028529,Q255872
Q24256986,Q253436
Q6306303,Q276879
Q16434944,Q276315
Q98592723,Q262457
Q110714309,Q262457
Q114766476,Q262457
Q122818949,Q255872
Q1895752,Q262457
Q6514469,Q262457
Q6763522,Q262457
Q13054178,Q79797
Q16211133,Q262457
Q17582678,Q79797
Q20985558,Q262457
Q28839671,Q262457
Q42308137,Q262457
Q42675465,Q262457
Q55703384,Q262457
Q92222328,Q244157
Q98590661,Q255872
Q98593460,Q255872
Q104094025,Q255872
Q108306250,Q244157
Q111427247,Q244157
Q111446666,Q244157
Q111459158,Q244157
Q111509677,Q244157
Q111516256,Q244157
Q111541446,Q244157
Q111600111,Q244157
Q111724973,Q255872
Q113126608,Q244157
Q114767318,Q255872
Q118969,Q255872
Q442679,Q255872
Q584749,Q245507
Q2391214,Q255872
Q6375958,Q255872
Q6409955,Q255872
Q6744955,Q255872
Q6762743,Q255872
Q6959304,Q255872
Q7036822,Q255872
Q16191580,Q255872
Q16382691,Q79797
Q16383207,Q79797
Q16387609,Q79797
Q17612384,Q255872
Q22957997,Q255872
Q62081969,Q255872
Q64831171,Q164714
Q449030,Q237534
Q98593460,Q283510
Q109444775,Q279764
Q113454440,Q276879
Q124476645,Q279764
Q124651456,Q279764
Q536372,Q312574
Q876700,Q279764
Q13054009,Q79797
Q71603900,Q276879
Q99238229,Q276879
Q104218499,Q276879
Q13563026,Q276879
Q29588800,Q276879
Q121378501,Q275453
Q45540523,Q145665
Q94574103,Q331789
Q98566636,Q324516
Q98592723,Q337550
Q125341063,Q332976
Q152208,Q321090
Q544900,Q331789
Q637195,Q318806
Q1707608,Q331789
Q1953723,Q324516
Q3518489,Q337487
Q7242284,Q331789
Q11908933,Q322951
Q20551592,Q324516
Q28966569,Q170217
Q109591690,Q371230
Q111155152,Q365539
Q117664,Q371762
Q380295,Q377085
Q522308,Q381151
Q603855,Q369497
Q947711,Q377085
Q3771949,Q368125
Q16381848,Q377085
Q16652948,Q79797
Q16669852,Q79797
Q17908580,Q79797
Q20514578,Q79797
Q20900451,Q79797
Q21199705,Q79797
Q21200407,Q79797
Q21200555,Q79797
Q28924433,Q383946
Q55723338,Q365539
Q10265171,Q388315
Q10271933,Q388315
Q10307598,Q388315
Q10320273,Q388315
Q10325715,Q388315
Q10340713,Q388315
Q10373009,Q388315
Q10374688,Q388315
Q10380250,Q388315
Q16489985,Q388315
Q16939999,Q388315
Q26256240,Q388315
Q20507706,Q79797
Q21209893,Q79797
Q21467409,Q79797
Q21656531,Q79797
Q23035292,Q79797
Q359451,Q388315
Q383442,Q388315
Q385498,Q388315
Q440240,Q388315
Q611208,Q388315
Q712117,Q388315
Q1895866,Q388315
Q2609059,Q388315
Q2737040,Q388315
Q2750612,Q388315
Q4771295,Q388315
Q6706790,Q388315
Q7647742,Q388264
Q9617883,Q388315
Q20511261,Q79797
Q20511514,Q79797
Q4731960,Q324516
Q27734217,Q379636
Q56824981,Q318674
Q57452613,Q365539
Q20507427,Q79797
Q20507635,Q79797
Q4755181,Q262457
Q47129720,Q383946
Q51882144,Q388315
Q51882200,Q388315
Q51882951,Q388315
Q56349415,Q388315
Q59104105,Q388315
Q99857321,Q388315
Q116209854,Q388315
Q125306705,Q388315
Q4143127,Q388315
Q50379952,Q388449
Q94370311,Q170217
Q105906360,Q79797
Q55103855,Q79797
Q61105232,Q79797
Q64849469,Q388315
Q107133345,Q371230
Q87755062,Q108266
Q122942485,Q79797
Q16392827,Q79797
Q16397554,Q79797
Q16398872,Q79797
Q50379752,Q170217
Q20604227,Q190168
Q109380045,Q392316
Q113467948,Q392316
Q113486874,Q392316
Q5150226,Q392316
Q5216920,Q392316
Q44003,Q478289
Q108375718,Q459763
Q112667951,Q403034
Q114903161,Q402913
Q116172437,Q461282
Q120249228,Q482942
Q124150980,Q397297
Q164518,Q472834
Q448031,Q472834
Q466850,Q472834
Q1315769,Q472834
Q1884754,Q472834
Q4116548,Q482942
Q4307055,Q482942
Q11998270,Q478289
Q16366937,Q482942
Q53340679,Q431164
Q56822893,Q427036
Q64595905,Q402913
Q7241,Q402913
Q123392453,Q388449
Q107458533,Q485150
Q113252944,Q484472
Q85876,Q485150
Q159933,Q485150
Q3483944,Q485150
Q4226980,Q485150
Q12949143,Q485150
Q13175103,Q484479
Q47453561,Q485150
Q81239918,Q324516
Q5267685,Q324516
Q112237679,Q483569
Q118531396,Q483569
Q119684687,Q484206
Q131152,Q484206
Q274334,Q483569
Q435320,Q483569
Q1060637,Q484206
Q1990225,Q484206
Q3012690,Q484206
Q3140273,Q484206
Q3603120,Q484206
Q4259124,Q483569
Q9374974,Q483569
Q25486855,Q79797
Q1521375,Q102251
Q6119393,Q102251
Q20509010,Q79797
Q20509375,Q79797
Q20509549,Q79797
Q230141,Q244157
Q2042717,Q483569
Q2630560,Q483569
Q55164133,Q117100
Q123409129,Q402913
Q36740,Q503963
Q94418737,Q495751
Q107486859,Q491706
Q111360431,Q483569
Q114310185,Q485348
Q117280298,Q497568
Q119789536,Q492468
Q124290772,Q495751
Q431416,Q495751
Q544855,Q495751
Q4985668,Q503333
Q5218231,Q495751
Q5571326,Q491709
Q6153245,Q491755
Q6836434,Q497568
Q11916698,Q491755
Q42793767,Q495751
Q43261789,Q497568
Q50531096,Q497568
Q62513613,Q501837
Q111660465,Q485150
Q1840498,Q485150
Q7024866,Q485150
Q1543114,Q431164
Q4898915,Q474202
Q7162583,Q235155
Q12147990,Q145665
Q19825569,Q145665
Q66738083,Q105405
Q329849,Q478289
Q7376385,Q255872
Q11926463,Q255872
Q98168857,Q115026
Q110937006,Q115026
Q125191139,Q109402
Q84169049,Q518188
Q87493206,Q518188
Q92028602,Q518188
Q95389753,Q518188
Q95441176,Q518188
Q96120836,Q518188
Q98818250,Q518188
Q103388768,Q509590
Q108330530,Q518188
Q111449540,Q518188
Q69319,Q518188
Q438194,Q510023
Q28919021,Q509276
Q59577941,Q518188
Q63386652,Q510032
Q68030691,Q518188
Q121746268,Q117191
Q122382,Q124216
Q16209723,Q117191
Q20006940,Q117191
Q61117551,Q117458
Q65032338,Q117191
Q115464060,Q483047
Q20711004,Q116971
Q4064112,Q117458
Q3023735,Q276879
Q124547258,Q141817
Q106373,Q143231
Q117212026,Q518188
Q45453233,Q145665
Q45455407,Q145665
Q45482691,Q145665
Q45525272,Q145665
Q45527686,Q145665
Q47496,Q127885
Q1131641,Q145665
Q10948168,Q145665
Q55991386,Q235155
Q42869,Q141817
Q118376153,Q141817
Q165219,Q141817
Q17184159,Q141817
Q105430936,Q309197
Q72315599,Q518188
Q79782513,Q518188
Q83402729,Q518188
Q85816666,Q518188
Q91266757,Q518188
Q94117791,Q518188
Q95151048,Q518188
Q95459175,Q518188
Q28404308,Q518188
Q52156690,Q518188
Q66103660,Q518188
Q6506313,Q324516
Q123923,Q127885
Q95889071,Q235155
Q45675469,Q145665
Q115269919,Q145665
Q45597999,Q145665
Q109452814,Q518188
Q122818949,Q536116
Q166172,Q539051
Q448138,Q536129
Q1453544,Q533312
Q29035425,Q536129
Q55770625,Q537784
Q98915537,Q539051
Q110700597,Q539051
Q114877640,Q539051
Q124307894,Q539051
Q61992475,Q539051
Q65117118,Q539051
Q111730883,Q216151
Q297024,Q539051
Q671241,Q539051
Q1362809,Q539051
Q2031528,Q539051
Q2334073,Q539051
Q3201193,Q539051
Q3308999,Q539051
Q3562527,Q539051
Q4235506,Q539051
Q4753172,Q539051
Q7082627,Q539051
Q9253342,Q539051
Q12872953,Q539051
Q16330728,Q539051
Q16331013,Q539051
Q43281801,Q539051
Q45689395,Q145665
Q45691447,Q145665
Q45692452,Q145665
Q45693267,Q145665
Q45693584,Q145665
Q45708662,Q145665
Q65799371,Q145665
Q65799369,Q145665
Q65799414,Q145665
Q65799433,Q145665
Q65800122,Q145665
Q16364751,Q539051
Q110930297,Q235155
Q104443150,Q543386
Q134461,Q570868
Q189597,Q570868
Q6376544,Q547748
Q465229,Q581921
Q2658232,Q580659
Q66385497,Q581921
Q106719215,Q581921
Q1247033,Q625438
Q81894312,Q598406
Q122104899,Q618073
Q6551648,Q622728
Q40434862,Q592821
Q79402372,Q485150
Q110421428,Q498640
Q125272063,Q539051
Q85876,Q645118
Q938347,Q640605
Q26251476,Q637979
Q55997113,Q637979
Q100230452,Q617376
Q164441,Q653956
Q5116275,Q660947
Q37605559,Q648255
Q6528342,Q163943
Q21091939,Q170217
Q103939,Q160894
Q5593,Q160894
Q23978496,Q170217
Q3429468,Q165192
Q12044012,Q170217
Q53838146,Q485150
Q123540176,Q482942
Q64606657,Q484464
Q215137,Q170217
Q251340,Q170217
Q11836139,Q170217
Q77327010,Q170217
Q202589,Q170826
Q208026,Q170826
Q95119160,Q170217
Q25089,Q678551
Q104000,Q678551
Q181900,Q678551
Q186485,Q678551
Q311253,Q678551
Q388964,Q678551
Q1315828,Q672394
Q108739322,Q678551
Q110940863,Q678551
Q1274807,Q678551
Q1332266,Q678551
Q3312666,Q678551
Q4257369,Q678551
Q4749380,Q678551
Q5372809,Q678551
Q5671454,Q678551
Q29643548,Q678551
Q60658646,Q678551
Q63703650,Q678551
Q4239809,Q690126
Q11937719,Q695067
Q111845493,Q571942
Q12987927,Q173491
Q269094,Q678551
Q8004248,Q170826
Q19629001,Q648255
Q48774,Q678551
Q506859,Q678551
Q709413,Q678551
Q966018,Q678551
Q21535528,Q190168
Q21063850,Q699483
Q112167382,Q181634
Q123697529,Q188353
Q87544522,Q484464
Q16154492,Q190168
Q1857066,Q678551
Q2452637,Q678551
Q4704847,Q678551
Q5003407,Q678551
Q6074648,Q678551
Q7341456,Q678551
Q7965339,Q678551
Q615960,Q640605
Q4667803,Q190168
Q6917040,Q190168
Q3441951,Q191356
Q15869,Q200263
Q115255843,Q581921
Q949202,Q581921
Q1363922,Q581921
Q71667449,Q235155
Q106830431,Q178484
Q59260371,Q235155
Q6768242,Q222175
Q3546180,Q235155
Q7341447,Q235155
Q463902,Q244157
Q17626553,Q244157
Q30346628,Q244028
Q11297033,Q533312
Q77682,Q704608
Q90878,Q704608
Q28137224,Q702718
Q139549,Q726673
Q215339,Q726673
Q349472,Q726673
Q461151,Q711083
Q465687,Q726673
Q465912,Q726673
Q487649,Q711083
Q503143,Q726673
Q522797,Q726673
Q104671499,Q244504
Q115688321,Q244157
Q4525416,Q690869
Q525967,Q726673
Q4941380,Q726673
Q4946675,Q726673
Q4980356,Q726673
Q6047440,Q726673
Q11891873,Q726673
Q17380721,Q726673
Q30314434,Q201190
Q40688,Q539051
Q953450,Q388315
Q22957911,Q388264
Q72870888,Q189975
Q11622084,Q218332
Q120453937,Q244157
Q4879422,Q683045
Q18158586,Q678551
Q5707626,Q757258
Q12949143,Q756716
Q96145004,Q235155
Q110652878,Q726673
Q23011585,Q726673
Q23048861,Q726673
Q43218872,Q726673
Q61968815,Q726673
Q487125,Q711083
Q750943,Q711083
Q715098,Q750472
Q4767213,Q750947
Q92852935,Q727928
Q113436838,Q727928
Q113454440,Q727928
Q115903416,Q385967
Q1702239,Q727928
Q6766303,Q727928
Q64734807,Q727928
Q67019082,Q727928
Q17582678,Q237534
Q105445260,Q337550
Q112072040,Q794439
Q112158787,Q794439
Q139412,Q810917
Q359451,Q817393
Q383442,Q817393
Q385498,Q817393
Q611208,Q817393
Q1283560,Q815763
Q101535407,Q727928
Q4394705,Q726673
Q4532003,Q726673
Q5406079,Q726673
Q121746268,Q255872
Q7329740,Q255872
Q1036784,Q218332
Q8254185,Q218332
Q112081,Q237534
Q18352210,Q276879
Q109309312,Q201111
Q4894626,Q200569
Q6847305,Q200569
Q355406,Q200569
Q3555072,Q201111
Q4055170,Q201190
Q12280488,Q201111
Q12288981,Q201111
Q97206613,Q276315
Q45708234,Q275453
Q65801253,Q275453
Q4143127,Q817393
Q66622353,Q817393
Q86459923,Q817393
Q1165983,Q817393
Q1895866,Q817393
Q2750612,Q817393
Q6706790,Q817393
Q10307598,Q817393
Q10340713,Q817393
Q10373009,Q817393
Q10374688,Q817393
Q10380250,Q817393
Q21844781,Q726673
Q51882951,Q817393
Q55767430,Q817393
Q59104105,Q817393
Q68023812,Q817393
Q101436426,Q581921
Q6348774,Q726673
Q96150438,Q817393
Q105626767,Q817393
Q107277081,Q817393
Q110853644,Q817393
Q115482117,Q817393
Q117698129,Q817393
Q117700578,Q817393
Q51977512,Q309197
Q112360452,Q388315
Q25251,Q840534
Q111108584,Q826591
Q117700984,Q817393
Q117713769,Q817393
Q117741649,Q817393
Q118117258,Q817393
Q118117275,Q817393
Q118117333,Q817393
Q124839836,Q817393
Q1444545,Q840648
Q1499659,Q840648
Q12103000,Q837881
Q17325699,Q840648
Q23059650,Q840648
Q443648,Q842438
Q517349,Q842438
Q781494,Q842438
Q1351792,Q842438
Q1648333,Q842438
Q2077618,Q842438
Q4232680,Q842438
Q731111,Q374277
Q4786495,Q842438
Q5361149,Q842438
Q5540735,Q842438
Q95603330,Q817393
Q106798188,Q817393
Q2647833,Q846570
Q5497015,Q846570
Q5658834,Q846570
Q6254210,Q842438
Q6736649,Q842438
Q7050073,Q842438
Q8006662,Q842438
Q14945462,Q842438
Q20006940,Q262457
Q65032338,Q262457
Q105701982,Q365539
Q111133915,Q429921
Q4765527,Q428575
Q98142593,Q842438
Q152513,Q846570
Q19667597,Q842438
Q65116392,Q262457
Q4799435,Q842438
Q1706574,Q842438
Q7154940,Q846570
Q8012817,Q846570
Q8014355,Q846570
Q13563066,Q846570
Q15461142,Q846570
Q15516193,Q846570
Q1097649,Q855178
Q7291680,Q854323
Q20605168,Q854323
Q24263658,Q846570
Q8017738,Q846570
Q64685817,Q702718
Q47478,Q862086
Q98940281,Q857880
Q5531537,Q727928
Q107046678,Q907924
Q1127562,Q897129
Q1227333,Q878607
Q1278158,Q902325
Q7271638,Q893594
Q12206507,Q878607
Q100294301,Q862086
Q117075507,Q862086
Q64006254,Q862086
Q65174306,Q873625
Q106896719,Q923163
Q106897094,Q923163
Q108542732,Q930821
Q3529307,Q932244
Q16019145,Q947650
Q742945,Q478289
Q16367661,Q482942
Q23676958,Q482942
Q104091998,Q497568
Q123537769,Q482942
Q2610508,Q485150
Q3772,Q974693
Q56094,Q974693
Q98590685,Q947650
Q110493021,Q947650
Q208117,Q974693
Q255463,Q974693
Q1507148,Q950097
Q3037035,Q955944
Q62053931,Q955944
Q65582558,Q957298
Q72870915,Q491706
Q108290249,Q974693
Q119797982,Q1002570
Q1051041,Q1002570
Q7285389,Q1002570
Q7810540,Q974693
Q39798788,Q974693
Q79047944,Q1061510
Q115649331,Q1047264
Q231270,Q1058496
Q266305,Q1056744
Q678303,Q1056744
Q3311629,Q1056744
Q6701321,Q1065371
Q56597928,Q1025746
Q96145004,Q484464
Q314206,Q485150
Q50828724,Q485150
Q7926251,Q862086
Q790419,Q897129
Q65554915,Q893594
Q3772,Q1075293
Q9696,Q1075293
Q84707567,Q1075293
Q110225076,Q1071514
Q208117,Q1075293
Q231270,Q1075293
Q465229,Q1075293
Q486740,Q1075293
Q16337763,Q1065371
Q24256986,Q1075293
Q39798788,Q1075293
Q51337607,Q893594
Q55997113,Q1075293
Q62081969,Q1065583
Q64734866,Q1075293
Q122819027,Q495751
Q124216455,Q495751
Q110229567,Q1075293
Q111724241,Q1113048
Q114862301,Q1113048
Q124150980,Q1113048
Q112332,Q1130350
Q118629,Q1130350
Q455286,Q1130204
Q559017,Q1130350
Q7366518,Q1113048
Q65196385,Q1113048
Q118687576,Q955944
Q1401053,Q1130350
Q1755191,Q1130350
Q2670449,Q1130350
Q3231014,Q1130350
Q3472860,Q1130350
Q3503054,Q1130350
Q3516135,Q1130350
Q3546374,Q1130350
Q3579475,Q1130350
Q3606135,Q1130350
Q3699149,Q1130350
Q3699152,Q1130350
Q3745171,Q1130350
Q3747092,Q1130350
Q4204538,Q1130350
Q4204548,Q1130350
Q4211307,Q1130350
Q4250939,Q1130350
Q4251141,Q1130350
Q4262221,Q1130350
Q4262767,Q1130350
Q625089,Q484464
Q74246716,Q457341
Q113636447,Q854323
Q1237904,Q1130350
Q4695313,Q1130350
Q4724605,Q1130350
Q4985083,Q1130350
Q4992140,Q1130350
Q5253899,Q1130350
Q5263417,Q1130350
Q5645435,Q1130350
Q5989792,Q1130350
Q6479974,Q1130350
Q6875185,Q1130350
Q79822,Q483569
Q4168444,Q483569
Q9153652,Q483569
Q5833423,Q508194
Q56516023,Q1075293
Q113038990,Q1113048
Q4754513,Q1130350
Q5802168,Q1025746
Q7070002,Q1130350
Q7388675,Q1130350
Q7852096,Q1130350
Q8064849,Q1130350
Q11117705,Q1130350
Q12241114,Q1130350
Q12470570,Q1130350
Q12470612,Q1130350
Q12470623,Q1130350
Q12471803,Q1130350
Q12471978,Q1130350
Q12472447,Q1130350
Q12474907,Q1130350
Q12478049,Q1130350
Q938810,Q974693
Q7302904,Q1130350
Q12485344,Q1130350
Q12499338,Q1130350
Q12499601,Q1130350
Q12500159,Q1130350
Q12511364,Q1130350
Q12515726,Q1130350
Q12515788,Q1130350
Q47663402,Q1075293
Q12485534,Q1130350
Q12486719,Q1130350
Q12486738,Q1130350
Q12487957,Q1130350
Q12496128,Q1130350
Q12525046,Q1130350
Q12525358,Q1130350
Q12525364,Q1130350
Q12525397,Q1130350
Q12525434,Q1130350
Q12683155,Q1130350
Q12711579,Q1130350
Q13091442,Q1130350
Q13091539,Q1130350
Q13091675,Q1130350
Q13232360,Q1130350
Q13636095,Q1130350
Q111260398,Q974693
Q15138849,Q1130350
Q15138855,Q1130350
Q15138871,Q1130350
Q15138879,Q1130350
Q15138876,Q1130350
Q15138877,Q1130350
Q15138884,Q1130350
Q16166668,Q1130350
Q16169341,Q1130350
Q109544706,Q1113048
Q111536197,Q1113048
Q115240609,Q1129737
Q16183942,Q1130350
Q16184091,Q1130350
Q17410352,Q1130350
Q17410386,Q1130350
Q17410505,Q1130350
Q185610,Q817393
Q17410778,Q1130350
Q17410855,Q1130350
Q17411011,Q1130350
Q17411292,Q1130350
Q16170863,Q1130350
Q16175636,Q1130350
Q16177208,Q1130350
Q16179645,Q1130350
Q16182782,Q1130350
Q233207,Q842438
Q17411766,Q1130350
Q19725186,Q1130350
Q19726458,Q1130350
Q19728649,Q1130350
Q119729526,Q727928
Q19731510,Q1130350
Q19731548,Q1130350
Q19734423,Q1130350
Q19738133,Q1130350
Q19745396,Q1130350
Q106508057,Q726673
Q3110579,Q817393
Q63041775,Q817393
Q65924912,Q817393
Q25461734,Q1130350
Q25470041,Q1130350
Q26236886,Q1130350
Q27825224,Q1130350
Q20449696,Q1130350
Q20716044,Q1130350
Q20741983,Q1130350
Q24285803,Q1130350
Q56393490,Q1130350
Q165219,Q637979
Q104696196,Q707133
Q73203343,Q1130350
Q59529762,Q1130350
Q61119000,Q1130350
Q65321623,Q1130350
Q67854299,Q1130350
Q122190304,Q640605
Q73204780,Q1130350
Q77394997,Q1130350
Q85992823,Q1130350
Q102763444,Q1130350
Q109442439,Q1130350
Q109564342,Q1130350
Q112364908,Q1130350
Q117474580,Q1130350
Q6785827,Q1075293
Q104532379,Q1135531
Q104591840,Q1135531
Q123991760,Q1130350
Q1900081,Q581921
Q11297042,Q533312
Q107347973,Q1138165
Q108375718,Q1135531
Q110578530,Q1135531
Q110920547,Q1135531
Q112027962,Q1138165
Q115781606,Q1135531
Q119684687,Q1135531
Q188620,Q1137419
Q124735479,Q579597
Q108565615,Q1146100
Q110154,Q1156766
Q6306593,Q1156766
Q33272927,Q1150312
Q63703650,Q1150312
Q106514904,Q1146100
Q1541053,Q1146100
Q6766303,Q1146100
Q16337763,Q1144461
Q20831549,Q1146100
Q296698,Q539051
Q381135,Q539051
Q2415821,Q539051
Q4888821,Q842438
Q696386,Q1193808
Q105398463,Q1156766
Q109591690,Q1163411
Q15998216,Q1165171
Q16378337,Q1165171
Q56063730,Q539051
Q62061977,Q539051
Q106807780,Q1135531
Q112159032,Q1135531
Q5893182,Q1138165
Q87418288,Q1200528
Q96876657,Q1200528
Q982757,Q1196645
Q5658834,Q1196645
Q6252077,Q1196645
Q222134,Q1189552
Q952233,Q1189552
Q4251261,Q1187403
Q16211099,Q1186527
Q120559131,Q1260346
Q123392426,Q1260346
Q124290161,Q1260346
Q124290186,Q1260346
Q124290210,Q1260346
Q124290211,Q1260346
Q124290216,Q1260346
Q124290220,Q1260346
Q124290224,Q1260346
Q124670777,Q1260346
Q124727043,Q1260346
Q124752264,Q1260346
Q124752374,Q1260346
Q124752379,Q1260346
Q933957,Q1258074
Q30918233,Q1262708
Q127481,Q648255
Q124782507,Q1207351
Q41590859,Q1207351
Q99872131,Q1250849
Q106808020,Q1250849
Q106947044,Q1250849
Q1939274,Q1242155
Q13140883,Q1235705
Q50843091,Q1235705
Q105314097,Q1146100
Q107347973,Q1283558
Q111418266,Q581921
Q120972990,Q581921
Q1001,Q1282294
Q1058,Q1282294
Q96707311,Q1282294
Q115667474,Q1277335
Q308123,Q1267932
Q3318307,Q1267932
Q5682579,Q1283606
Q6153507,Q1283606
Q30331476,Q1276073
Q104639580,Q1250849
Q1379565,Q1421205
Q2086261,Q1464994
Q2378574,Q1431089
Q5190478,Q1429504
Q11891873,Q1418215
Q63797176,Q1431089
Q64364432,Q1464994
Q110606653,Q1293737
Q111411520,Q1287326
Q113279621,Q1293737
Q113280034,Q1293737
Q113280818,Q1293737
Q115643552,Q1287326
Q118121787,Q1283606
Q3615765,Q1295763
Q12179112,Q1290529
Q743189,Q1189552
Q94687746,Q1537653
Q98593477,Q1540453
Q98593532,Q1540453
Q153909,Q1564992
Q466523,Q1640329
Q644112,Q1640329
Q1444545,Q1640329
Q7088105,Q1541517
Q11280962,Q1572875
Q28354467,Q1541828
Q84707567,Q1344183
Q84709323,Q1344183
Q208117,Q1344183
Q231270,Q1344183
Q603123,Q1365830
Q11035942,Q1365830
Q24256986,Q1344183
Q39798788,Q1344183
Q106987906,Q1413685
Q109556134,Q1413685
Q959407,Q1377716
Q6476695,Q1411194
Q6983154,Q1378555
Q63456656,Q1402468
Q64735222,Q1413685
Q67200786,Q1378555
Q103939,Q678551
Q165219,Q678551
Q167399,Q678551
Q291141,Q678551
Q322842,Q678551
Q507947,Q678551
Q2001,Q678551
Q16183660,Q1130350
Q114254754,Q1680351
Q1681063,Q1672477
Q11887010,Q1673765
Q36477004,Q1673765
Q84845606,Q1536240
Q112065937,Q1464994
Q115368587,Q1480041
Q117161990,Q1479279
Q123700847,Q1464994
Q124371679,Q1480041
Q599358,Q1509140
